145.5,110.5,maison,160
84.5,61.0,maison,61.0
29.0,41.0,maison,10.0
146.0,38.5,bungalow,4.0
17.5,101.5,bungalow,17.5
32.0,62.0,bungalow,10.5
48.0,89.0,bungalow,13.647344063956181
60.0,68.0,bungalow,11.76860229593982
33.5,23.0,eengezinswoning,10.0
143.5,22.0,eengezinswoning,5.0
130.5,24.0,eengezinswoning,5.0
86.5,25.0,eengezinswoning,4.5
104.0,135.5,eengezinswoning,6.5
57.0,131.5,eengezinswoning,10.5
74.0,21.5,eengezinswoning,4.5
81.5,132.5,eengezinswoning,9.5
63.5,45.0,eengezinswoning,15.0
130.0,61.5,eengezinswoning,17.44276354251241
13.0,129.5,eengezinswoning,12.5
72.5,87.0,eengezinswoning,11.76860229593982
59.0,102.5,133.14166073458958,128.0726669893092
98.5,9.5,127.72058382043122,93.13967041244192
35.5,4.0,68.99403595847885,17.73378832488992
16397400.0
