78.5,135.0,maison,160
140.0,96.0,maison,7.615773105863909
126.0,78.5,maison,7.615773105863909
105.5,128.0,bungalow,9.0
142.5,63.5,bungalow,3.5
140.0,52.5,bungalow,3.5
106.0,33.5,bungalow,26.612966764342527
124.5,47.5,bungalow,5.5
24.0,63.5,eengezinswoning,12.0
49.5,135.5,eengezinswoning,6.5
124.5,130.0,eengezinswoning,9.0
25.5,43.5,eengezinswoning,7.0
75.0,10.0,eengezinswoning,10.0
27.0,7.0,eengezinswoning,5.0
21.0,109.5,eengezinswoning,21.0
115.5,106.5,eengezinswoning,13.5
135.5,27.5,eengezinswoning,12.041594578792296
40.0,11.5,eengezinswoning,5.0
10.5,38.5,eengezinswoning,7.0
95.0,71.0,eengezinswoning,23.0
49.5,26.5,94.77823215421003,132.51120608357695
354.3861075548627
