17.5,29.0,maison,6.5
95.0,64.5,maison,7.280109889280518
112.0,32.5,maison,8.5
144.5,78.5,bungalow,4.5
141.0,126.5,bungalow,9.0
16.0,68.0,bungalow,4.5
43.5,8.5,bungalow,6.5
11.5,15.0,bungalow,6.5
118.0,110.0,eengezinswoning,3.5
19.0,80.0,eengezinswoning,4.5
19.5,2.0,eengezinswoning,2.0
98.5,10.5,eengezinswoning,10.5
108.0,82.0,eengezinswoning,7.280109889280518
123.0,16.0,eengezinswoning,8.5
138.5,34.0,eengezinswoning,12.5
145.0,66.0,eengezinswoning,4.5
4.0,121.0,eengezinswoning,4.0
118.0,98.5,eengezinswoning,3.5
50.5,133.5,eengezinswoning,8.5
4.0,96.0,eengezinswoning,4.0
34.0,26.0,80.57336676311954,129.06319541839562
7962990.0
