97.0,22.0,maison,13.46291201783626
102.5,97.0,maison,42.5
134.0,90.5,maison,14.430869689661812
129.5,7.0,bungalow,7.0
146.0,135.0,bungalow,4.0
45.0,48.0,bungalow,44.76885077819175
71.5,18.0,bungalow,13.46291201783626
83.5,45.5,bungalow,13.46291201783626
17.5,10.0,eengezinswoning,10.0
21.0,110.5,eengezinswoning,18.560711193270585
37.0,133.0,eengezinswoning,9.0
148.0,48.0,eengezinswoning,4.0
122.5,68.5,eengezinswoning,14.430869689661812
7.0,68.0,eengezinswoning,7.0
143.5,73.0,eengezinswoning,8.5
37.5,86.0,eengezinswoning,18.560711193270585
120.0,128.0,eengezinswoning,14.0
91.5,130.0,eengezinswoning,12.0
9.0,136.5,eengezinswoning,5.5
136.5,32.0,eengezinswoning,8.73212459828649
49.0,60.0,70.6857387739051,144.11057695644922
71.0,62.0,99.06127254441118,121.40571645001921
35.0,2.5,64.63410060727497,45.99718647049337
115.0,91.0,117.80626197142558,98.12691837171566
283.3728731958518
