12.5,137.5,maison,160
119.0,40.0,maison,30.0
33.0,46.0,maison,33.0
91.5,115.0,bungalow,3.0
104.5,122.0,bungalow,3.0
79.0,126.0,bungalow,4.301162633521313
137.5,106.0,bungalow,12.5
44.0,13.5,bungalow,13.5
22.5,83.0,eengezinswoning,22.5
19.0,20.0,eengezinswoning,5.0
6.5,72.5,eengezinswoning,6.5
18.5,110.0,eengezinswoning,3.0
73.5,2.0,eengezinswoning,2.0
125.5,84.5,eengezinswoning,14.080127840328723
94.0,95.5,eengezinswoning,11.5
15.0,121.0,eengezinswoning,3.0
13.5,7.0,eengezinswoning,5.0
129.5,14.0,eengezinswoning,14.0
61.5,131.0,eengezinswoning,9.5
73.0,101.0,eengezinswoning,12.093386622447824
55.0,11.0,113.51958477126976,93.02382191810364
15768300.0
