9.5,71.0,maison,7.0
9.0,39.5,maison,6.5
94.0,133.5,maison,6.0
73.5,104.0,bungalow,4.5
127.0,40.0,bungalow,7.0
27.5,65.5,bungalow,7.0
133.5,80.5,bungalow,3.0
113.0,128.0,bungalow,4.0
143.5,91.0,eengezinswoning,3.0
110.0,41.5,eengezinswoning,2.0
127.0,132.5,eengezinswoning,2.1213203435596424
136.5,69.5,eengezinswoning,3.0
39.5,105.5,eengezinswoning,3.0
28.5,104.0,eengezinswoning,3.0
41.0,137.0,eengezinswoning,5.0
136.5,123.0,eengezinswoning,2.1213203435596424
11.0,25.0,eengezinswoning,6.5
71.0,121.0,eengezinswoning,9.5
88.0,110.0,eengezinswoning,4.5
116.5,31.5,eengezinswoning,2.0
85.5,5.0,187.9391544815556,31.210680999748394
43.0,0.0,75.47815960812332,64.65883613290562
63.5,82.0,66.45076740367085,87.0834233770305
7612200.0
