4.5,138.0,maison,160
73.0,64.0,maison,64.0
22.0,71.5,maison,13.5
46.5,79.0,bungalow,11.5
136.0,7.0,bungalow,7.0
53.0,3.5,bungalow,3.5
19.5,11.5,bungalow,11.5
116.0,37.0,bungalow,10.5
11.0,100.5,eengezinswoning,11.0
35.0,137.5,eengezinswoning,4.5
46.5,26.5,eengezinswoning,15.5
146.0,31.5,eengezinswoning,6.0
124.5,88.5,eengezinswoning,27.5
68.0,86.0,eengezinswoning,11.5
114.0,55.0,eengezinswoning,9.013878188659973
2.5,31.0,eengezinswoning,2.5
38.5,50.0,eengezinswoning,14.577379737113251
129.5,68.0,eengezinswoning,9.013878188659973
117.0,123.0,eengezinswoning,19.0
147.0,66.0,eengezinswoning,5.0
31.0,97.5,96.58732065310917,135.02249635285773
64.0,10.0,105.13086327499587,62.85568614169132
54.5,68.5,67.81577235502394,78.11266057929464
16614720.0
