18.5,129.0,maison,6.020797289396148
132.0,92.5,maison,6.0
125.0,76.0,maison,6.0
62.5,134.0,bungalow,6.5
129.0,132.0,bungalow,3.5
137.5,3.5,bungalow,3.5
109.5,123.5,bungalow,9.5524865872714
6.5,64.5,bungalow,6.5
7.0,23.0,eengezinswoning,7.0
131.5,19.5,eengezinswoning,2.5
149.0,88.0,eengezinswoning,3.0
30.5,75.5,eengezinswoning,5.5
34.0,89.0,eengezinswoning,5.5
6.5,116.5,eengezinswoning,6.020797289396148
112.0,58.0,eengezinswoning,2.5
58.5,119.5,eengezinswoning,6.5
142.5,131.5,eengezinswoning,3.5
127.5,30.0,eengezinswoning,2.5
104.0,47.5,eengezinswoning,2.5
141.5,115.5,eengezinswoning,8.0
44.0,15.5,96.79341205775884,106.42043520029621
7667370.0
