41.5,124.5,maison,7.0
95.0,88.0,maison,6.5
108.5,107.0,maison,8.860022573334675
126.0,124.0,maison,6.576473218982953
71.5,12.5,maison,6.020797289396148
87.0,27.0,maison,6.020797289396148
74.5,136.0,bungalow,6.5
78.5,90.5,bungalow,3.0
145.0,127.5,bungalow,5.0
131.0,40.5,bungalow,7.5
129.0,15.0,bungalow,3.0
94.5,56.0,bungalow,3.5
59.5,81.0,bungalow,4.0
109.5,135.5,bungalow,6.576473218982953
142.0,11.5,bungalow,3.0
110.5,8.0,bungalow,8.0
135.0,104.5,eengezinswoning,5.0
110.0,27.5,eengezinswoning,2.8284271247461903
8.5,118.5,eengezinswoning,3.0
141.0,91.5,eengezinswoning,2.5
113.0,53.5,eengezinswoning,4.0
91.5,133.5,eengezinswoning,5.315072906367325
60.5,69.0,eengezinswoning,3.0
64.0,38.5,eengezinswoning,2.0
59.5,118.0,eengezinswoning,7.0
80.0,101.0,eengezinswoning,2.5
143.5,81.0,eengezinswoning,2.5
85.0,67.5,eengezinswoning,4.272001872658765
15.5,129.5,eengezinswoning,3.0
135.0,55.5,eengezinswoning,7.5
116.0,81.5,eengezinswoning,10.0
120.0,37.5,eengezinswoning,2.8284271247461903
65.0,58.0,eengezinswoning,3.0
58.0,2.0,eengezinswoning,2.0
140.0,68.5,eengezinswoning,4.5
69.5,104.0,eengezinswoning,2.5
98.0,44.5,eengezinswoning,3.5
74.0,46.5,eengezinswoning,2.0
108.5,65.5,eengezinswoning,4.0
80.0,121.5,eengezinswoning,5.315072906367325
7.0,7.0,52.25323359890198,113.06976824119077
185.11356552497867
