145.0,76.5,maison,160
121.0,131.0,maison,8.5
97.5,101.5,maison,8.5
57.0,48.0,bungalow,11.672617529928752
64.0,118.5,bungalow,14.5
27.5,66.5,bungalow,5.5
75.5,63.5,bungalow,6.5
15.5,9.0,bungalow,9.0
34.5,120.0,eengezinswoning,21.5
4.5,118.0,eengezinswoning,4.5
74.0,96.0,eengezinswoning,14.5
44.0,81.0,eengezinswoning,5.0
147.0,134.5,eengezinswoning,5.0
23.0,97.0,eengezinswoning,15.264337522473747
104.5,120.5,eengezinswoning,8.5
141.0,47.0,eengezinswoning,11.0
43.5,94.0,eengezinswoning,5.0
23.5,53.0,eengezinswoning,5.5
146.5,107.5,eengezinswoning,5.5
92.0,62.5,eengezinswoning,6.5
28.5,0.0,139.6161758755681,43.19803090933594
331.9369550524025
